document_id,criterion_id,chosen_branch,chosen_branch_decision,branch_a_final_decision,branch_b_final_decision,cross_branch_reason,branch_a_rule,branch_b_rule
NCT02019628,NCT02019628_inc__item1_C1,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_partial_computability,B_rescue_unresolved
NCT02019628,NCT02019628_inc__item1_C2,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_partial_computability,B_rescue_unresolved
NCT02019628,NCT02019628_inc__item1_C3,B,accept,human_review,accept,selected_B_because_accept_has_best_available_status,A_layer2_high_risk,B_accept
NCT02019628,NCT02019628_inc__item2_C1,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_partial_computability,B_non_computable
NCT02019628,NCT02019628_inc__item3_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02035800,NCT02035800_exc__item1_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_hybrid_from_B_non_computable,B_non_computable
NCT02035800,NCT02035800_exc__item1_C2,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02035800,NCT02035800_exc__item2_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_rescue_unresolved,B_rescue_unresolved
NCT02035800,NCT02035800_inc__item1_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_optional_review_partial
NCT02035800,NCT02035800_inc__item2_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02035800,NCT02035800_inc__item3_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02056626,NCT02056626_exc__item1_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02056626,NCT02056626_exc__item2_C1,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_semantic_high_risk
NCT02056626,NCT02056626_exc__item2_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02056626,NCT02056626_exc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02056626,NCT02056626_exc__item4_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02056626,NCT02056626_inc__item1_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02056626,NCT02056626_inc__item2_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_llm_verifier
NCT02121145,NCT02121145_exc__item1_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02121145,NCT02121145_exc__item2_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02121145,NCT02121145_exc__item2_C2,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer2_high_risk,B_optional_review_partial
NCT02121145,NCT02121145_exc__item2_C3,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer2_high_risk,B_optional_review_partial
NCT02121145,NCT02121145_exc__item3_C1,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_hybrid_from_B_human_review,B_rescue_unresolved
NCT02121145,NCT02121145_exc__item3_C2,A,accept,accept,non_computable,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_non_computable
NCT02121145,NCT02121145_exc__item4_C1,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_semantic_high_risk
NCT02121145,NCT02121145_exc__item4_C2,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_partial_computability
NCT02121145,NCT02121145_exc__item5_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02121145,NCT02121145_exc__item5_C2,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02121145,NCT02121145_exc__item5_C3,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02121145,NCT02121145_exc__item5_C4,B,human_review,human_review,human_review,selected_B_because_human_review_has_best_available_status,A_layer2_high_risk,B_rescue_unresolved
NCT02121145,NCT02121145_exc__item5_C5,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_partial_computability,B_rescue_unresolved
NCT02121145,NCT02121145_exc__item6_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02121145,NCT02121145_exc__item6_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02121145,NCT02121145_inc__item1_C1,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT02121145,NCT02121145_inc__item1_C2,A,partial,partial,human_review,selected_A_because_partial_has_best_available_status,A_layer2_medium_risk,B_rescue_unresolved
NCT02121145,NCT02121145_inc__item1_C3,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_layer2_medium_risk,B_accept
NCT02121145,NCT02121145_inc__item2_C1,A,accept,accept,non_computable,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_non_computable
NCT02121145,NCT02121145_inc__item3_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02121145,NCT02121145_inc__item4_C1,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_layer2_high_risk,B_non_computable
NCT02121145,NCT02121145_inc__item4_C2,B,non_computable,human_review,non_computable,selected_B_because_non_computable_has_best_available_status,A_layer2_high_risk,B_non_computable
NCT02121145,NCT02121145_inc__item4_C3,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_partial_computability,B_non_computable
NCT02121145,NCT02121145_inc__item5_C1,A,partial,partial,non_computable,selected_A_because_partial_has_best_available_status,A_partial_computability,B_non_computable
NCT02164734,NCT02164734_exc__item1_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02164734,NCT02164734_exc__item2_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02164734,NCT02164734_exc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02164734,NCT02164734_exc__item4_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_optional_review_partial
NCT02164734,NCT02164734_exc__item4_C2,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_layer2_medium_risk,B_accept
NCT02164734,NCT02164734_inc__item1_C1,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_semantic_high_risk
NCT02164734,NCT02164734_inc__item2_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02164734,NCT02164734_inc__item3_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02164734,NCT02164734_inc__item4_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02164734,NCT02164734_inc__item4_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_optional_review_partial
NCT02164734,NCT02164734_inc__item4_C3,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02164734,NCT02164734_inc__item4_C4,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_optional_review_partial
NCT02164734,NCT02164734_inc__item4_C5,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_computability_review
NCT02164734,NCT02164734_inc__item5_C1,B,non_computable,non_computable,non_computable,selected_B_because_non_computable_has_best_available_status,A_non_computable,B_non_computable
NCT02175186,NCT02175186_exc__item10_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_layer2_medium_risk,B_computability_review
NCT02175186,NCT02175186_exc__item1_C1,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_layer2_medium_risk,B_accept
NCT02175186,NCT02175186_exc__item1_C2,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_partial_computability,B_accept
NCT02175186,NCT02175186_exc__item2_C1,B,partial,partial,partial,selected_B_because_partial_has_best_available_status,A_hybrid_from_B_partial,B_optional_review_partial
NCT02175186,NCT02175186_exc__item2_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02175186,NCT02175186_exc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02175186,NCT02175186_exc__item3_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02175186,NCT02175186_exc__item4_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02175186,NCT02175186_exc__item4_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02175186,NCT02175186_exc__item5_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02175186,NCT02175186_exc__item6_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02175186,NCT02175186_exc__item6_C2,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_low_risk_accept,B_accept
NCT02175186,NCT02175186_exc__item7_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_partial_computability
NCT02175186,NCT02175186_exc__item8_C1,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02175186,NCT02175186_exc__item8_C2,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_rescue_unresolved,B_partial_computability
NCT02175186,NCT02175186_exc__item9_C1,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_exc__item9_C10,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_llm_verifier
NCT02175186,NCT02175186_exc__item9_C11,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_llm_verifier
NCT02175186,NCT02175186_exc__item9_C12,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_exc__item9_C2,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_exc__item9_C3,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_exc__item9_C4,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_exc__item9_C5,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_exc__item9_C6,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_exc__item9_C7,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_exc__item9_C8,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_exc__item9_C9,A,accept,accept,human_review,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_rescue_unresolved
NCT02175186,NCT02175186_inc__item1_C1,B,accept,partial,accept,selected_B_because_accept_has_best_available_status,A_layer2_medium_risk,B_accept
NCT02175186,NCT02175186_inc__item2_C1,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
NCT02175186,NCT02175186_inc__item2_C2,B,partial,human_review,partial,selected_B_because_partial_has_best_available_status,A_layer1_hard_issue,B_partial_computability
NCT02175186,NCT02175186_inc__item3_C1,B,accept,accept,accept,selected_B_because_accept_has_best_available_status,A_hybrid_from_B_accept,B_accept
NCT02175186,NCT02175186_inc__item3_C2,A,accept,accept,partial,selected_A_because_accept_has_best_available_status,A_low_risk_accept,B_computability_review
