branch,row_type,document_id,item_uid,clause_id,criterion_id,path,issues,pass1_clause_text,pass1_item_text,pass1_clause_type,pass1_is_negated,pass1_connector,evidence_in_pass1_clause_text,evidence_in_pass1_item_text,evidence_alignment_note,entity_type,entity_text,operator,value_type,value,temporal_context,evidence_text
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_inc__item1,C1,NCT03404804_inc__item1_C1,inclusion_criteria.children[0].children[0],,children aged 3-16,Children aged 3-16 with a parent/guardian (hereafter termed parent) reported history of allergy to a penicillin antibiotic in which the reported allergic reaction occurred at least six months prior to the current PED visit.,,False,,True,True,,other,children aged 3-16,exists,null,null,null,Children aged 3-16
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_inc__item1,C2,NCT03404804_inc__item1_C2,inclusion_criteria.children[0].children[1],,parent/guardian reported history of allergy to a penicillin antibiotic,Children aged 3-16 with a parent/guardian (hereafter termed parent) reported history of allergy to a penicillin antibiotic in which the reported allergic reaction occurred at least six months prior to the current PED visit.,,False,,False,True,evidence_in_item_text_only,condition,allergy,exists,null,null,"{""relation"": ""after"", ""value"": null, ""unit"": null, ""anchor_event"": ""baseline""}",with a parent/guardian (hereafter termed parent) reported history of allergy to a penicillin antibiotic
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_inc__item1,C3,NCT03404804_inc__item1_C3,inclusion_criteria.children[0].children[2],,the reported allergic reaction occurred at least six months prior to the current PED visit,Children aged 3-16 with a parent/guardian (hereafter termed parent) reported history of allergy to a penicillin antibiotic in which the reported allergic reaction occurred at least six months prior to the current PED visit.,,False,,True,True,,condition,allergic reaction,>=,scalar,6,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""baseline""}",the reported allergic reaction occurred at least six months prior to the current PED visit
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_inc__item2,C1,NCT03404804_inc__item2_C1,inclusion_criteria.children[1],,children are well enough to be discharged to home at the conclusion of the PED visit,Only children well enough to be discharged to home at the conclusion of the PED visit are eligible.,,False,,False,True,evidence_in_item_text_only,condition,well enough to be discharged to home,exists,null,null,null,Only children well enough to be discharged to home at the conclusion of the PED visit are eligible.
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item1,C1,NCT03404804_exc__item1_C1,exclusion_criteria.children[0].children[0],,history of developmental delay,Children will be excluded if they have a history of developmental delay or inability to communicate the effects of an allergic reaction (non-verbal).,,False,,False,True,evidence_in_item_text_only,condition,developmental delay,exists,null,null,null,a history of developmental delay or inability to communicate the effects of an allergic reaction (non-verbal)
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item1,C2,NCT03404804_exc__item1_C2,exclusion_criteria.children[0].children[1],,inability to communicate the effects of an allergic reaction (non-verbal),Children will be excluded if they have a history of developmental delay or inability to communicate the effects of an allergic reaction (non-verbal).,,False,,True,True,,condition,inability to communicate the effects,exists,null,null,null,inability to communicate the effects of an allergic reaction (non-verbal)
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item2,C1,NCT03404804_exc__item2_C1,exclusion_criteria.children[1],,any contraindication to allergy testing,Any contraindication to allergy testing will also result in exclusion,,False,,False,True,evidence_in_item_text_only,condition,contraindication,exists,null,null,null,Any contraindication to allergy testing will also result in exclusion
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item3,C1,NCT03404804_exc__item3_C1,exclusion_criteria.children[2],,history of a severe allergic reaction to skin tests,"(i.e. history of a severe allergic reaction to skin tests,,",,False,,True,True,,condition,severe allergic reaction,exists,null,null,null,history of a severe allergic reaction to skin tests
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item4,C1,NCT03404804_exc__item4_C1,exclusion_criteria.children[3],,anaphylaxis in the past six weeks,"anaphylaxis in the past six weeks,",,False,,True,True,,condition,anaphylaxis,exists,null,null,null,anaphylaxis in the past six weeks
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item5,C1,NCT03404804_exc__item5_C1,exclusion_criteria.children[4],,pregnancy,"pregnancy,",,False,,False,True,evidence_in_item_text_only,condition,pregnancy,exists,null,null,null,"pregnancy,"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item6,C1,NCT03404804_exc__item6_C1,exclusion_criteria.children[5],,child took any antihistamine in the past three days,"child took any antihistamine in the past three days [including diphenhydramine (Benadryl®), cetirizine (Zyrtec®), loratadine (Claritin®), fexofenadine (Allegra®), levocetirizine (Xyzal®), and desloratadine (Clarinex®)] or",,False,,True,True,,drug,antihistamine,exists,null,null,null,child took any antihistamine in the past three days
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item7,C1,NCT03404804_exc__item7_C1,exclusion_criteria.children[6].children[0],,child has a history of a condition that requires a beta blocker medicine for cardiac conditions,"child has a history of a condition that requires a beta blocker medicine for cardiac conditions, high blood pressure, migraine headaches, or eye drops for glaucoma (e.g. propranolol, metoprolol, atenolol and Timoptic®, or Betoptic® eye drops).",,False,,False,True,evidence_in_item_text_only,condition,cardiac conditions,exists,null,null,null,"child has a history of a condition that requires a beta blocker medicine for cardiac conditions, high blood pressure, migraine headaches, or eye drops for glaucoma"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item7,C2,NCT03404804_exc__item7_C2,exclusion_criteria.children[6].children[1],,child has a history of a condition that requires a beta blocker medicine for high blood pressure,"child has a history of a condition that requires a beta blocker medicine for cardiac conditions, high blood pressure, migraine headaches, or eye drops for glaucoma (e.g. propranolol, metoprolol, atenolol and Timoptic®, or Betoptic® eye drops).",,False,,False,True,evidence_in_item_text_only,condition,high blood pressure,exists,null,null,null,"child has a history of a condition that requires a beta blocker medicine for cardiac conditions, high blood pressure, migraine headaches, or eye drops for glaucoma"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item7,C3,NCT03404804_exc__item7_C3,exclusion_criteria.children[6].children[2],,child has a history of a condition that requires a beta blocker medicine for migraine headaches,"child has a history of a condition that requires a beta blocker medicine for cardiac conditions, high blood pressure, migraine headaches, or eye drops for glaucoma (e.g. propranolol, metoprolol, atenolol and Timoptic®, or Betoptic® eye drops).",,False,,False,True,evidence_in_item_text_only,condition,migraine headaches,exists,null,null,null,"child has a history of a condition that requires a beta blocker medicine for cardiac conditions, high blood pressure, migraine headaches, or eye drops for glaucoma"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item7,C4,NCT03404804_exc__item7_C4,exclusion_criteria.children[6].children[3],,child has a history of a condition that requires eye drops for glaucoma,"child has a history of a condition that requires a beta blocker medicine for cardiac conditions, high blood pressure, migraine headaches, or eye drops for glaucoma (e.g. propranolol, metoprolol, atenolol and Timoptic®, or Betoptic® eye drops).",,False,,False,True,evidence_in_item_text_only,condition,glaucoma,exists,null,null,null,"child has a history of a condition that requires a beta blocker medicine for cardiac conditions, high blood pressure, migraine headaches, or eye drops for glaucoma"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item8,C1,NCT03404804_exc__item8_C1,exclusion_criteria.children[7].children[0],,children who present to the PED with a rash,"Children who present to the PED with a rash, vomiting or current asthma symptoms including coughing, wheezing or breathing problems will also be excluded to ensure these do not mask reactions to an oral challenge.",,False,,False,True,evidence_in_item_text_only,condition,rash,exists,null,null,null,"Children who present to the PED with a rash, vomiting or current asthma symptoms including coughing, wheezing or breathing problems will also be excluded"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item8,C2,NCT03404804_exc__item8_C2,exclusion_criteria.children[7].children[1],,children who present to the PED with vomiting,"Children who present to the PED with a rash, vomiting or current asthma symptoms including coughing, wheezing or breathing problems will also be excluded to ensure these do not mask reactions to an oral challenge.",,False,,False,True,evidence_in_item_text_only,condition,vomiting,exists,null,null,null,"Children who present to the PED with a rash, vomiting or current asthma symptoms including coughing, wheezing or breathing problems will also be excluded"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item8,C3,NCT03404804_exc__item8_C3,exclusion_criteria.children[7].children[2],,children who present to the PED with current asthma symptoms including coughing,"Children who present to the PED with a rash, vomiting or current asthma symptoms including coughing, wheezing or breathing problems will also be excluded to ensure these do not mask reactions to an oral challenge.",,False,,False,True,evidence_in_item_text_only,condition,asthma symptoms,exists,null,null,null,"current asthma symptoms including coughing, wheezing or breathing problems"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item8,C4,NCT03404804_exc__item8_C4,exclusion_criteria.children[7].children[3],,children who present to the PED with current asthma symptoms including wheezing,"Children who present to the PED with a rash, vomiting or current asthma symptoms including coughing, wheezing or breathing problems will also be excluded to ensure these do not mask reactions to an oral challenge.",,False,,False,True,evidence_in_item_text_only,condition,asthma symptoms,exists,null,null,null,"current asthma symptoms including coughing, wheezing or breathing problems"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item8,C5,NCT03404804_exc__item8_C5,exclusion_criteria.children[7].children[4],,children who present to the PED with current asthma symptoms including breathing problems,"Children who present to the PED with a rash, vomiting or current asthma symptoms including coughing, wheezing or breathing problems will also be excluded to ensure these do not mask reactions to an oral challenge.",,False,,False,True,evidence_in_item_text_only,condition,breathing problems,exists,null,null,null,"current asthma symptoms including coughing, wheezing or breathing problems"
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item9,C1,NCT03404804_exc__item9_C1,exclusion_criteria.children[8].children[0],,being admitted to the hospital,Patients being admitted to the hospital or those who are deemed too acutely ill for participation (triage level 1 or 2 or as determined by the ED patient care team) will be excluded from the study.,,False,,False,True,evidence_in_item_text_only,procedure,admitted,exists,null,null,null,Patients being admitted to the hospital
A_bert_rules,pass2_leaf_check,NCT03404804,NCT03404804_exc__item9,C2,NCT03404804_exc__item9_C2,exclusion_criteria.children[8].children[1].children[0],,deemed too acutely ill for participation,Patients being admitted to the hospital or those who are deemed too acutely ill for participation (triage level 1 or 2 or as determined by the ED patient care team) will be excluded from the study.,,False,,False,True,evidence_in_item_text_only,condition,ill,exists,null,null,null,those who are deemed too acutely ill for participation
