branch,document_id,path,criterion_id,item_uid,clause_id,entity_type,entity_text,operator,value_type,value,unit,temporal_context,history_context,computability,non_computable_reason,evidence_text,deterministic_issues,layer1a_action_category,layer1a_action_hint,layer1c_source_text_warnings,layer1c_action
A_post_rescue,NCT02201316,exclusion_criteria.children[3].children[3],NCT02201316_exc__item4_C4,NCT02201316_exc__item4,C4,condition,drug or other allergy,exists,null,,,,prior,computable,,"a history of drug or other allergy that, in the opinion of the investigator or GSK Medical Monitor, contraindicates their participation.",,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[4].children[0],NCT02201316_exc__item5_C1,NCT02201316_exc__item5,C1,condition,Gastrointestinal disease,exists,null,,,,investigational_use,computable,,Gastrointestinal disease or with gastrointestinal surgical history which can affect the absorption of the investigational product.,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[4].children[1],NCT02201316_exc__item5_C2,NCT02201316_exc__item5,C2,condition,Gastrointestinal disease,exists,null,,,,investigational_use,computable,,Gastrointestinal disease or with gastrointestinal surgical history which can affect the absorption of the investigational product.,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[5].children[0],NCT02201316_exc__item6_C1,NCT02201316_exc__item6,C1,lab,Hepatitis B surface antigen,exists,null,,,,,computable,,A positive pre-study Hepatitis B surface antigen,,no_action,,categorical_value_missing;existence_operator_on_quantitative_phrase,flag_only
A_post_rescue,NCT02201316,exclusion_criteria.children[5].children[1],NCT02201316_exc__item6_C2,NCT02201316_exc__item6,C2,lab,Hepatitis C antibody,=,scalar,"""positive""",,"{""relation"": ""within"", ""value"": 3, ""unit"": ""month"", ""anchor_event"": ""screening""}",,computable,,positive Hepatitis C antibody result within 3 months of screening,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[6].children[0],NCT02201316_exc__item7_C1,NCT02201316_exc__item7,C1,lab,urinary cotinine levels indicative of smoking,exists,null,,,,current,partial,Threshold/definition for 'indicative of smoking' is not specified.,Urinary cotinine levels indicative of smoking,,no_action,,existence_operator_on_quantitative_phrase,flag_only
A_post_rescue,NCT02201316,exclusion_criteria.children[6].children[1],NCT02201316_exc__item7_C2,NCT02201316_exc__item7,C2,observation,regular use of tobacco-containing products,exists,null,,,"{""relation"": ""within"", ""value"": 6, ""unit"": ""month"", ""anchor_event"": ""screening""}",prior,partial,Frequency/definition for 'regular use' is not specified.,history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[6].children[2],NCT02201316_exc__item7_C3,NCT02201316_exc__item7,C3,observation,regular use of nicotine-containing products,exists,null,,,"{""relation"": ""within"", ""value"": 6, ""unit"": ""month"", ""anchor_event"": ""screening""}",prior,partial,Frequency/definition for 'regular use' is not specified.,history or regular use of tobacco- or nicotine-containing products within 6 months prior to screening,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[7].children[0],NCT02201316_exc__item8_C1,NCT02201316_exc__item8,C1,lab,drug/alcohol screen,=,scalar,"""positive""",,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",current,partial,"Anchor event for 'pre-study' is not specified (e.g., screening or treatment start).",A positive pre-study drug/alcohol screen.,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[7].children[1],NCT02201316_exc__item8_C2,NCT02201316_exc__item8,C2,lab,alcohol screen,=,scalar,"""positive""",,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""other""}",current,partial,"Anchor event for 'pre-study' is not specified (e.g., screening or treatment start).",A positive pre-study drug/alcohol screen.,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[8],NCT02201316_exc__item9_C1,NCT02201316_exc__item9,C1,lab,Human Immunodeficiency Virus (HIV) antibody,exists,null,,,,,computable,,A positive test for Human Immunodeficiency Virus (HIV) antibody.,,no_action,,categorical_value_missing;existence_operator_on_quantitative_phrase,flag_only
A_post_rescue,NCT02201316,exclusion_criteria.children[9].children[0].children[0],NCT02201316_exc__item10_C1,NCT02201316_exc__item10,C1,condition,pregnant females,exists,null,,,,current,partial,Sex/female requirement is implied but not explicitly stated as a separate computable criterion; pregnancy status is computable.,Pregnant females as determined by positive serum hCG test at screening or prior to dosing.,,no_action,,categorical_value_missing;temporal_marker_without_temporal_context,flag_only
A_post_rescue,NCT02201316,exclusion_criteria.children[9].children[0].children[1],NCT02201316_exc__item10_C2,NCT02201316_exc__item10,C2,lab,serum hCG test,=,scalar,"""positive""",,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""treatment_start""}",,computable,,positive serum hCG test at screening or prior to dosing,,no_action,,temporal_anchor_mismatch_from_source,flag_only
A_post_rescue,NCT02201316,exclusion_criteria.children[9].children[1],NCT02201316_exc__item10_C3,NCT02201316_exc__item10,C3,lab,serum hCG test,=,scalar,"""positive""",,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""treatment_start""}",,partial,"Source specifies disjunctive timing ('at screening or prior to dosing'); schema supports only one temporal context, so encoded as 'before treatment_start' to cover 'prior to dosing' while not explicitly representing the screening alternative.",positive serum hCG test at screening or prior to dosing,,no_action,,temporal_anchor_mismatch_from_source,flag_only
A_post_rescue,NCT02201316,exclusion_criteria.children[10],NCT02201316_exc__item11_C1,NCT02201316_exc__item11,C1,procedure,donation of blood or blood products,>,scalar,500,mL,"{""relation"": ""within"", ""value"": 90, ""unit"": ""day"", ""anchor_event"": ""other""}",,partial,"Anchor event for the 90-day period is not specified (e.g., screening/baseline), and criterion is framed as projected donation due to study participation rather than observed patient history.",participation in the study would result in donation of blood or blood products in excess of 500 mL within a 90 day period,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[11],NCT02201316_exc__item12_C1,NCT02201316_exc__item12,C1,condition,Lactating,exists,null,,,,,computable,,Lactating females.,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[12].children[0].children[0],NCT02201316_exc__item13_C1,NCT02201316_exc__item13,C1,other,the subject has participated in a clinical trial,exists,null,,,,,non_computable,Subjective or operational criterion.,The subject has participated in a clinical trial,,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[12].children[0].children[1],NCT02201316_exc__item13_C2,NCT02201316_exc__item13,C2,drug,investigational product,exists,null,,,"{""relation"": ""within"", ""value"": 90, ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",prior,partial,Receipt of an unspecified investigational product may not be consistently represented in structured medication data; also the overall rule uses 'whichever is longer' across multiple time windows.,"has received an investigational product within the following time period prior to the first dosing day in the current study: 90 days, 5 half-lives or twice the duration of the biological effect of the investigational product (whichever is longer).",,no_action,,,no_action
A_post_rescue,NCT02201316,exclusion_criteria.children[12].children[1],NCT02201316_exc__item13_C3,NCT02201316_exc__item13,C3,other,the subject has received an investigational product within 5 half-lives prior to the first dosing day in the current study,exists,null,,,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""baseline""}",investigational_use,partial,Entity typing is weak and may require later review.,"has received an investigational product within the following time period prior to the first dosing day in the current study: 90 days, 5 half-lives or twice the duration of the biological effect of the investigational product (whichever is longer).",,no_action,,duration_marker_missing_from_temporal_context,flag_only
A_post_rescue,NCT02201316,exclusion_criteria.children[12].children[2],NCT02201316_exc__item13_C4,NCT02201316_exc__item13,C4,other,the subject has received an investigational product within twice the duration of the biological effect of the investigational product prior to the first dosing day in the current study,exists,null,,,"{""relation"": ""before"", ""value"": null, ""unit"": null, ""anchor_event"": ""baseline""}",investigational_use,partial,Entity typing is weak and may require later review.,"has received an investigational product within the following time period prior to the first dosing day in the current study: 90 days, 5 half-lives or twice the duration of the biological effect of the investigational product (whichever is longer).",,no_action,,duration_marker_missing_from_temporal_context,flag_only
A_post_rescue,NCT02201316,exclusion_criteria.children[13],NCT02201316_exc__item14_C1,NCT02201316_exc__item14,C1,other,exposure to more than four new chemical entities within 12 months prior to the first dosing day,exists,null,,,"{""relation"": ""within"", ""value"": 12, ""unit"": ""month"", ""anchor_event"": ""baseline""}",,partial,Entity typing is weak and may require later review.,Exposure to more than four new chemical entities within 12 months prior to the first dosing day.,,no_action,,,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[0],NCT02668016_inc__item1_C1,NCT02668016_inc__item1,C1,other,aged 18 years or older,exists,null,,,,,partial,Entity typing is weak and may require later review.,Aged 18 years or older,,no_action,,,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[1].children[0],NCT02668016_inc__item2_C1,NCT02668016_inc__item2,C1,drug,statins,exists,null,,,,,computable,,Previously taken one or more statins,,no_action,,,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[2].children[0],NCT02668016_inc__item3_C1,NCT02668016_inc__item3,C1,other,withdrawn from statins,exists,null,,,,,partial,Entity typing is weak and may require later review.,Withdrawn from statins because of perceived side effects,,no_action,,,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[2].children[1],NCT02668016_inc__item3_C2,NCT02668016_inc__item3,C2,other,withdrawn from statins because of perceived side effects,exists,null,,,,,partial,Entity typing is weak and may require later review.,Withdrawn from statins because of perceived side effects,,no_action,,,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[3],NCT02668016_inc__item4_C1,NCT02668016_inc__item4,C1,observation,side effects,exists,null,,,"{""relation"": ""within"", ""value"": 2, ""unit"": ""week"", ""anchor_event"": ""treatment_start""}",current,partial,"Initiation anchor is not fully specified (e.g., initiation of which treatment/procedure), and 'side effects' is nonspecific.",Developed side effects within 2 weeks of initiation,,no_action,,,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[4].children[0],NCT02668016_inc__item5_C1,NCT02668016_inc__item5,C1,condition,indication,exists,null,,,,,computable,,Clinical indication for statins for primary or secondary prevention of cardiovascular disease,,no_action,,,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[4].children[1],NCT02668016_inc__item5_C2,NCT02668016_inc__item5,C2,condition,indication,exists,null,,,,,computable,,Clinical indication for statins for primary or secondary prevention of cardiovascular disease,,no_action,,,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[4].children[2].children[0],NCT02668016_inc__item5_C3,NCT02668016_inc__item5,C3,condition,dyslipidaemia,exists,null,,,,,computable,,Clinical indication for statins for primary or secondary prevention of cardiovascular disease or dyslipidaemia,,no_action,,,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[4].children[2].children[1],NCT02668016_inc__item5_C4,NCT02668016_inc__item5,C4,other,on no medication,in,null,,,,,computable,,"on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",list_operator_without_list_value,conservative_rewrite_candidate,"Change operator to 'exists', set value_type='null', value=null, computability='partial', reason='list_value_missing'.",,no_action
A_post_rescue,NCT02668016,inclusion_criteria.children[4].children[3],NCT02668016_inc__item5_C5,NCT02668016_inc__item5,C5,therapy,non-statin lipid lowering therapy,exists,null,,,,current,partial,"Non-statin lipid-lowering therapy is computable if medication list is available, but the class definition may require mapping and may be incomplete.","on either no medication or non-statin lipid lowering therapy (e.g, ezetimibe)",,no_action,,,no_action
A_post_rescue,NCT02668016,exclusion_criteria.children[0],NCT02668016_exc__item1_C1,NCT02668016_exc__item1,C1,condition,neuropathy,exists,null,,,,prior,computable,,History of neuropathy,,no_action,,,no_action
A_post_rescue,NCT02668016,exclusion_criteria.children[1],NCT02668016_exc__item2_C1,NCT02668016_exc__item2,C1,drug,analgesia,exists,null,,,,,computable,,Regularly taking prescribed analgesia,,no_action,,,no_action
A_post_rescue,NCT02668016,exclusion_criteria.children[2],NCT02668016_exc__item3_C1,NCT02668016_exc__item3,C1,condition,chronic pain condition,exists,null,,,,prior,computable,,History of a chronic pain condition,,no_action,,,no_action
A_post_rescue,NCT02668016,exclusion_criteria.children[3],NCT02668016_exc__item4_C1,NCT02668016_exc__item4,C1,condition,mental illness,exists,null,,,,prior,computable,,History of severe mental illness (as their experience of symptoms may already be altered),,no_action,,critical_qualifier_missing_from_entity,flag_only
