review_id,document_id,chia_id,item_uid,item_index,criterion_type,stratum,item_text,n_clauses,logic_chain,manual_logic_label,manual_logic_issue_type,manual_logic_notes,,,,,,,
I00310,NCT01891383,NCT01891383_inc,NCT01891383_inc__item7,7,inclusion,non_computable,Ability to read and write English,2,C1: ability to read English AND C2: ability to write English,,,,,,,,,,
I00311,NCT01891383,NCT01891383_inc,NCT01891383_inc__item8,8,inclusion,negation,Controls (without a history of TBI):,2,C1: controls AND NOT(C2: history of TBI),,,,,,,,,,
I00312,NCT01891383,NCT01891383_inc,NCT01891383_inc__item9,9,inclusion,simple,Ages 50-95 years,1,C1: age 50-95 years,,,,,,,,,,
I00313,NCT01891383,NCT01891383_inc,NCT01891383_inc__item10,10,inclusion,negation,No history of traumatic brain injury of sufficient severity to have resulted in medical attention (ascertained via the Ohio State University TBI Identification Questionnaire—OSU TBI-ID),1,NOT(C1: history of traumatic brain injury of sufficient severity to have resulted in medical attention),,,,,,,,,,
I00314,NCT01891383,NCT01891383_inc,NCT01891383_inc__item11,11,inclusion,multi_clause,Residence in AFRH-Washington or the Veterans Home of California-Yountville,2,C1: residence in AFRH-Washington OR C2: residence in the Veterans Home of California-Yountville,,,,,,,,,,
I00315,NCT01891383,NCT01891383_inc,NCT01891383_inc__item12,12,inclusion,simple,MMSE score ≥ 20,1,C1: MMSE score ≥ 20,,,,,,,,,,
I00316,NCT01891383,NCT01891383_inc,NCT01891383_inc__item13,13,inclusion,non_computable,Capacity to provide consent or assent to participate in research,2,C1: capacity to provide consent to participate in research OR C2: capacity to provide assent to participate in research,,,,,,,,,,
I00317,NCT01891383,NCT01891383_inc,NCT01891383_inc__item14,14,inclusion,multi_clause,Ability to read and write English -,2,C1: ability to read English AND C2: ability to write English,,,,,,,,,,
I00318,NCT01891383,NCT01891383_exc,NCT01891383_exc__item1,1,exclusion,multi_clause,Cases (with a history of TBI):,2,C1: cases AND C2: with a history of TBI,,,,,,,,,,
I00319,NCT01891383,NCT01891383_exc,NCT01891383_exc__item2,2,exclusion,simple,History of penetrating brain injury,1,C1: history of penetrating brain injury,,,,,,,,,,
I00320,NCT01891383,NCT01891383_exc,NCT01891383_exc__item3,3,exclusion,multi_clause,"History of disabling neurological or psychiatric condition such as epilepsy (besides posttraumatic epilepsy), multiple sclerosis, cortical stroke, hypoxic-ischemic encephalopathy, encephalitis, or schizophrenia",6,C1: history of disabling neurological condition such as epilepsy (besides posttraumatic epilepsy) OR C2: history of disabling neurological condition such as multiple sclerosis OR C3: history of disabling neurological condition such as cortical stroke OR C4: history of disabling neurological condition such as hypoxic-ischemic encephalopathy OR C5: history of disabling neurological condition such as encephalitis OR C6: history of disabling psychiatric condition such as schizophrenia,,,,,,,,,,
I00321,NCT01891383,NCT01891383_exc,NCT01891383_exc__item4,4,exclusion,negation,Controls (without a history of TBI):,2,C1: controls AND NOT(C2: history of TBI),,,,,,,,,,
I00322,NCT01891383,NCT01891383_exc,NCT01891383_exc__item5,5,exclusion,multi_clause,"History of disabling neurological or psychiatric condition such as epilepsy, multiple sclerosis, cortical stroke, hypoxic-ischemic encephalopathy, encephalitis, or schizophrenia",6,C1: history of disabling neurological condition such as epilepsy OR C2: history of disabling neurological condition such as multiple sclerosis OR C3: history of disabling neurological condition such as cortical stroke OR C4: history of disabling neurological condition such as hypoxic-ischemic encephalopathy OR C5: history of disabling neurological condition such as encephalitis OR C6: history of disabling psychiatric condition such as schizophrenia,,,,,,,,,,
I00323,NCT01908465,NCT01908465_inc,NCT01908465_inc__item1,1,inclusion,multi_clause,Irritable Bowel Syndrome (IBS) (ROME III criteria): subtype with diarrhea or mixed form,3,C1: Irritable Bowel Syndrome (IBS) (ROME III criteria) AND C2: IBS subtype with diarrhea OR C3: IBS mixed form,,,,,,,,,,
I00324,NCT01908465,NCT01908465_inc,NCT01908465_inc__item2,2,inclusion,simple,age 18-65 years,1,C1: age 18-65 years,,,,,,,,,,
I00325,NCT01908465,NCT01908465_exc,NCT01908465_exc__item1,1,exclusion,simple,IBS subtype with constipation,1,C1: IBS subtype with constipation,,,,,,,,,,
I00326,NCT01908465,NCT01908465_exc,NCT01908465_exc__item2,2,exclusion,multi_clause,medication: antidepressants or H1-receptor antagonists,2,C1: medication: antidepressants OR C2: medication: H1-receptor antagonists,,,,,,,,,,
I00327,NCT01908465,NCT01908465_exc,NCT01908465_exc__item3,3,exclusion,multi_clause,"pregnancy, breast feeding",2,C1: pregnancy OR C2: breast feeding,,,,,,,,,,
I00328,NCT01908465,NCT01908465_exc,NCT01908465_exc__item4,4,exclusion,multi_clause,co-morbidity: severe kidney- and/or liver disease or other gastrointestinal diseases,3,C1: severe kidney disease OR C2: severe liver disease OR C3: other gastrointestinal diseases,,,,,,,,,,
I00329,NCT01932996,NCT01932996_inc,NCT01932996_inc__item1,1,inclusion,simple,Currently Homeless,1,C1: currently homeless,,,,,,,,,,
I00330,NCT01932996,NCT01932996_inc,NCT01932996_inc__item2,2,inclusion,simple,Smoked at least 100 cigarettes in lifetime,1,C1: smoked at least 100 cigarettes in lifetime,,,,,,,,,,
I00331,NCT01932996,NCT01932996_inc,NCT01932996_inc__item3,3,inclusion,multi_clause,"AUDIT score of > or equal to 5, < or equal to 26",2,C1: AUDIT score >= 5 AND C2: AUDIT score <= 26,,,,,,,,,,
I00332,NCT01932996,NCT01932996_inc,NCT01932996_inc__item4,4,inclusion,simple,Aged 18 years or older,1,C1: aged 18 years or older,,,,,,,,,,
I00333,NCT01932996,NCT01932996_inc,NCT01932996_inc__item5,5,inclusion,non_computable,Willing to attend study sessions and follow other study protocol,2,C1: willing to attend study sessions AND C2: willing to follow other study protocol,,,,,,,,,,
I00334,NCT01932996,NCT01932996_exc,NCT01932996_exc__item1,1,exclusion,temporal,Use of smoking cessation medications or interventions in last 30 days,2,C1: use of smoking cessation medications in last 30 days OR C2: use of smoking cessation interventions in last 30 days,,,,,,,,,,
I00335,NCT01932996,NCT01932996_exc,NCT01932996_exc__item2,2,exclusion,multi_clause,Unstable medical illness that requires immediate medical care,2,C1: unstable medical illness AND C2: requires immediate medical care,,,,,,,,,,
I00336,NCT01932996,NCT01932996_exc,NCT01932996_exc__item3,3,exclusion,multi_clause,AUDIT score of < 5 or > 26,2,C1: AUDIT score < 5 OR C2: AUDIT score > 26,,,,,,,,,,
I00337,NCT01932996,NCT01932996_exc,NCT01932996_exc__item4,4,exclusion,multi_clause,Pregnancy or other Nicotine Replacement Therapy (NRT) contraindications,2,C1: pregnancy OR C2: other Nicotine Replacement Therapy (NRT) contraindications,,,,,,,,,,
I00338,NCT01932996,NCT01932996_exc,NCT01932996_exc__item5,5,exclusion,temporal,Current history or in past 6 months of psychotic disorder or major depressive disorders that is not stable on treatment for past 3 months,5,C1: current history of psychotic disorder OR C2: in past 6 months of psychotic disorder OR C3: current history of major depressive disorders OR C4: in past 6 months of major depressive disorders AND C5: psychotic disorder or major depressive disorders is not stable on treatment for past 3 months,,,,,,,,,,
I00339,NCT01932996,NCT01932996_exc,NCT01932996_exc__item6,6,exclusion,simple,Cognitive impairment,1,C1: cognitive impairment,,,,,,,,,,
I00340,NCT01959061,NCT01959061_inc,NCT01959061_inc__item1,1,inclusion,simple,Histologically confirmed colorectal adenocarcinoma,1,C1: histologically confirmed colorectal adenocarcinoma,,,,,,,,,,
I00341,NCT01959061,NCT01959061_inc,NCT01959061_inc__item2,2,inclusion,multi_clause,Disease limited to the liver Unresectable disease by surgery or other local therapies,3,C1: disease limited to the liver AND C2: unresectable disease by surgery OR C3: unresectable disease by other local therapies,,,,,,,,,,
I00342,NCT01959061,NCT01959061_inc,NCT01959061_inc__item3,3,inclusion,simple,Age >18 years,1,C1: Age >18 years,,,,,,,,,,
I00343,NCT01959061,NCT01959061_inc,NCT01959061_inc__item4,4,inclusion,multi_clause,"ECOG performance status 0-2,Child pugh A or B",3,C1: ECOG performance status 0-2 AND C2: Child pugh A OR C3: Child pugh B,,,,,,,,,,
I00344,NCT01959061,NCT01959061_inc,NCT01959061_inc__item5,5,inclusion,simple,Expected survival = 3 months,1,C1: expected survival = 3 months,,,,,,,,,,
I00345,NCT01959061,NCT01959061_inc,NCT01959061_inc__item6,6,inclusion,multi_clause,"Adequate hematological, hepatic, and renal function",3,C1: adequate hematological function AND C2: adequate hepatic function AND C3: adequate renal function,,,,,,,,,,
I00346,NCT01959061,NCT01959061_exc,NCT01959061_exc__item1,1,exclusion,multi_clause,Pregnant or lactating women,2,C1: pregnant women OR C2: lactating women,,,,,,,,,,
I00347,NCT01959061,NCT01959061_exc,NCT01959061_exc__item2,2,exclusion,multi_clause,Patients with severe organ dysfunction or failure,2,C1: severe organ dysfunction OR C2: severe organ failure,,,,,,,,,,
I00348,NCT01959061,NCT01959061_exc,NCT01959061_exc__item3,3,exclusion,multi_clause,"With severe cardiovascular disease, or mental",2,C1: severe cardiovascular disease OR C2: mental,,,,,,,,,,
I00349,NCT01959061,NCT01959061_exc,NCT01959061_exc__item4,4,exclusion,simple,Extraliver metastases,1,C1: extraliver metastases,,,,,,,,,,
I00350,NCT01967420,NCT01967420_inc,NCT01967420_inc__item1,1,inclusion,simple,Non-affective psychosis,1,C1: non-affective psychosis,,,,,,,,,,
I00351,NCT01967420,NCT01967420_inc,NCT01967420_inc__item2,2,inclusion,simple,Premorbid IQ of over 70,1,C1: premorbid IQ of over 70,,,,,,,,,,
I00352,NCT01967420,NCT01967420_inc,NCT01967420_inc__item3,3,inclusion,non_computable,A service user of the early intervention service,1,C1: service user of the early intervention service,,,,,,,,,,
I00353,NCT01967420,NCT01967420_inc,NCT01967420_inc__item4,4,inclusion,multi_clause,Aged 18 or over (up to the age of 35 which is the limit for the early intervention service),2,C1: aged 18 or over AND C2: up to the age of 35,,,,,,,,,,
I00354,NCT01967420,NCT01967420_inc,NCT01967420_inc__item5,5,inclusion,negation,Psychiatrically stable enough to attend to completion (no hospitalisations or medication changes in last 4 weeks),3,C1: psychiatrically stable enough to attend to completion AND NOT(C2: hospitalisations in last 4 weeks) AND NOT(C3: medication changes in last 4 weeks),,,,,,,,,,
I00355,NCT01967420,NCT01967420_exc,NCT01967420_exc__item1,1,exclusion,simple,Active substance dependency,1,C1: active substance dependency,,,,,,,,,,
I00356,NCT01967420,NCT01967420_exc,NCT01967420_exc__item2,2,exclusion,simple,History of severe head injury,1,C1: history of severe head injury,,,,,,,,,,
I00357,NCT02019628,NCT02019628_inc,NCT02019628_inc__item1,1,inclusion,multi_clause,Women and men ages 18 years and over.,3,C1: women OR C2: men AND C3: ages 18 years and over,,,,,,,,,,
I00358,NCT02019628,NCT02019628_inc,NCT02019628_inc__item2,2,inclusion,non_computable,Interest in participating in a novel nutritional supplement program.,1,C1: interest in participating in a novel nutritional supplement program,,,,,,,,,,
I00359,NCT02019628,NCT02019628_inc,NCT02019628_inc__item3,3,inclusion,non_computable,Willingness to follow recommendations.,1,C1: willingness to follow recommendations,,,,,,,,,,
I00360,NCT02019628,NCT02019628_exc,NCT02019628_exc__item1,1,exclusion,temporal,Currently enrolled in another research trial for investigative nutritional or other therapies thought to have an impact on immune system functioning.,2,C1: currently enrolled in another research trial for investigative nutritional therapies thought to have an impact on immune system functioning OR C2: currently enrolled in another research trial for investigative other therapies thought to have an impact on immune system functioning,,,,,,,,,,
I00361,NCT02019628,NCT02019628_exc,NCT02019628_exc__item2,2,exclusion,non_computable,Unable to consent to the study.,1,C1: unable to consent to the study,,,,,,,,,,
I00362,NCT02019628,NCT02019628_exc,NCT02019628_exc__item3,3,exclusion,multi_clause,"Women who are pregnant or are attempting conception, especially in the presence of a history of recurrent spontaneous abortion.",2,C1: women who are pregnant OR C2: women who are attempting conception,,,,,,,,,,
I00363,NCT02019628,NCT02019628_exc,NCT02019628_exc__item4,4,exclusion,temporal,"Other medical complications that might preclude one from participating in the study, i.e., recent heart attack or stroke or chronic kidney disease.",4,C1: other medical complications that might preclude one from participating in the study OR C2: recent heart attack OR C3: stroke OR C4: chronic kidney disease,,,,,,,,,,
I00364,NCT02019628,NCT02019628_exc,NCT02019628_exc__item5,5,exclusion,simple,"Currently taking immunomodulatory medication, i.e. interferon.",1,C1: currently taking immunomodulatory medication,,,,,,,,,,
I00365,NCT02019628,NCT02019628_exc,NCT02019628_exc__item6,6,exclusion,multi_clause,"Currently taking other medications thought to have an impact on immune system functioning, i.e., chemotherapeutic agents.",2,C1: currently taking other medications thought to have an impact on immune system functioning OR C2: currently taking chemotherapeutic agents,,,,,,,,,,
I00366,NCT02019628,NCT02019628_exc,NCT02019628_exc__item7,7,exclusion,multi_clause,"Known allergy to rice, rice bran, or related food products.",3,C1: known allergy to rice OR C2: known allergy to rice bran OR C3: known allergy to related food products,,,,,,,,,,
I00367,NCT02019628,NCT02019628_exc,NCT02019628_exc__item8,8,exclusion,multi_clause,Known allergy to mushrooms or related food products.,2,C1: known allergy to mushrooms OR C2: known allergy to related food products,,,,,,,,,,
I00368,NCT02019628,NCT02019628_exc,NCT02019628_exc__item9,9,exclusion,multi_clause,"History of malignancies related to the NK cell line, including: NK cell leukemias and T-cell large granular lymphocyte leukemias, NK-cell lymphoproliferative disease of granular lymphocytes, and NK cell lymphomas, e.g., nasal and nasal-like NK/T-cell lymphomas.",7,C1: history of malignancies related to the NK cell line OR C2: history of NK cell leukemias OR C3: history of T-cell large granular lymphocyte leukemias OR C4: history of NK-cell lymphoproliferative disease of granular lymphocytes OR C5: history of NK cell lymphomas OR C6: history of nasal NK/T-cell lymphomas OR C7: history of nasal-like NK/T-cell lymphomas,,,,,,,,,,
I00369,NCT02019628,NCT02019628_exc,NCT02019628_exc__item10,10,exclusion,simple,Current smoker.,1,C1: current smoker,,,,,,,,,,
I00370,NCT02035800,NCT02035800_inc,NCT02035800_inc__item1,1,inclusion,simple,"Patients aged of 18 and over,",1,C1: patients aged 18 and over,,,,,,,,,,
