document_id,criterion_id,branch,leaf_path,node_type,eligibility_type,status,entity_type,entity_text,operator,value,unit,value_type,evidence_text,item_text,source_text,layer1_needs_review,layer1_issue_count,layer1_issue_codes_json,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count,branch_a_match_found,branch_a_entity_type,branch_a_entity_text,branch_a_operator,branch_a_value,branch_a_unit,branch_a_entity_type_agrees,branch_a_operator_agrees,branch_a_value_agrees,branch_a_unit_agrees,branch_a_entity_text_token_overlap,branch_a_agreement_n,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_normalized_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,value_text_found_in_evidence,value_text_found_in_item,unit_text_found_in_evidence,operator_value_structurally_supported,quantitative_cue_present,quantitative_cue_unhandled,exists_with_quantitative_cue,value_missing_with_quantitative_cue,temporal_marker_in_evidence,temporal_context_present,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_marker_missing_context,condition_or_exception_marker_in_evidence,condition_or_exception_context_present,condition_or_exception_marker_missing_context,generic_entity_text,temporal_context_json,history_context_json,condition_context,exception_context,computability,layer1_needs_llm_rescue_candidate,missing_pass2_clause_context,value_text
NCT00319748,NCT00319748_inc__item20_C3,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[19].children[2],criterion,,,condition,histologically proven recurrent adenosquamous carcinoma of the cervix,exists,,,null,"Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,adenosquamous carcinoma,exists,,,1,1,1,1,0.25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00319748,NCT00319748_inc__item20_C4,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[19].children[3],criterion,,,condition,histologically proven persistent adenosquamous carcinoma of the cervix,exists,,,null,"Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,adenosquamous carcinoma,exists,,,1,1,1,1,0.25,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00319748,NCT00319748_inc__item20_C5,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[19].children[4],criterion,,,condition,histologically proven recurrent adenocarcinoma of the cervix,exists,,,null,"Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,adenocarcinoma of the cervix,exists,,,1,1,1,1,0.571429,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00319748,NCT00319748_inc__item20_C6,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[19].children[5].children[0],criterion,,,condition,histologically proven persistent adenocarcinoma of the cervix,exists,,,null,"Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,adenocarcinoma of the cervix,exists,,,1,1,1,1,0.571429,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00319748,NCT00319748_inc__item20_C7,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[19].children[5].children[1],criterion,,,observation,disease is not amenable to curative treatment with surgery,exists,,,null,not amenable to curative treatment with surgery and/or radiation therapy,"Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,disease is not amenable to curative treatment with surgery,exists,,,0,1,1,1,1.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00319748,NCT00319748_inc__item20_C8,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[19].children[5].children[2],criterion,,,observation,disease is not amenable to curative treatment with radiation therapy,exists,,,null,not amenable to curative treatment with surgery and/or radiation therapy,"Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,other,disease is not amenable to curative treatment with radiation therapy,exists,,,0,1,1,1,1.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,current,,,partial,0,0,
NCT00319748,NCT00319748_inc__item20_C9,B_llm_pass2,rules_v3_ast.inclusion_criteria.children[19].children[5].children[3],criterion,,,therapy,failed previous treatment regimens,>=,2,regimen,scalar,has failed 2 previous treatment regimens,"Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.","Histologically proven recurrent or persistent squamous cell carcinoma, adenosquamous carcinoma, or adenocarcinoma of the cervix that is not amenable to curative treatment with surgery and/or radiation therapy AND has failed 2 previous treatment regimens.",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,procedure,treatment regimens,exists,,,0,0,0,0,0.5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,partial,0,0,2
NCT00319748,NCT00319748_exc__item1_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[0],criterion,,,therapy,prior/concurrent therapy,exists,,,null,Had/have the following prior/concurrent therapy:,Had/have the following prior/concurrent therapy:,Had/have the following prior/concurrent therapy:,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,procedure,therapy,exists,,,0,1,1,1,0.333333,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,prior,,,partial,0,0,
NCT00319748,NCT00319748_exc__item2_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[0],criterion,,,drug,systemic corticosteroids (oral),exists,,,null,Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A,Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A (topical or inhaled steroids are allowed),Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A (topical or inhaled steroids are allowed),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,drug,Systemic corticosteroids,exists,,,1,1,1,1,0.666667,5,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 7, ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",prior,,,partial,0,0,
NCT00319748,NCT00319748_exc__item2_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[1].children[1],criterion,,,drug,systemic corticosteroids (injectable),exists,,,null,Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A,Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A (topical or inhaled steroids are allowed),Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A (topical or inhaled steroids are allowed),0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,drug,Systemic corticosteroids,exists,,,1,1,1,1,0.666667,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 7, ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",prior,,,partial,0,0,
NCT00319748,NCT00319748_exc__item3_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[2],criterion,,,therapy,investigational drugs/agents,exists,,,null,Investigational drugs/agents within 14 days of first dose of 852A,Investigational drugs/agents within 14 days of first dose of 852A,Investigational drugs/agents within 14 days of first dose of 852A,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,drug,investigational drugs/agents within 14 days of first dose of 852A,exists,,,0,1,1,1,0.3,3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 14, ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",investigational_use,,,partial,0,0,
NCT00319748,NCT00319748_exc__item4_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[0],criterion,,,therapy,immunosuppressive therapy,exists,,,null,"Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)","Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)","Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)",1,2,"[""layer1c:duration_marker_missing_from_temporal_context"", ""layer1c:temporal_marker_without_temporal_context""]",continue_to_layer2_grounding_screen,soft_semantic_warning,low_to_medium,soft_semantic:duration_marker_missing_from_temporal_context|temporal_marker_without_temporal_context,0.4,0,2,0,1,drug,cytotoxic agents,exists,,,0,1,1,1,0.0,3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,,current,,,computable,0,0,
NCT00319748,NCT00319748_exc__item4_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[1],criterion,,,drug,cytotoxic agents,exists,,,null,cytotoxic agents within 14 days of first dose of 852A,"Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)","Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,drug,cytotoxic agents,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 14, ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",prior,,,partial,0,0,
NCT00319748,NCT00319748_exc__item4_C3,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[3].children[2],criterion,,,drug,nitrosoureas,exists,,,null,nitrosoureas within 30 days of first dose,"Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)","Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)",0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,drug,nitrosoureas,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 30, ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",prior,,,partial,0,0,
NCT00319748,NCT00319748_exc__item5_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[4],criterion,,,drug,drugs known to induce QT interval prolongation and/or induce Torsades de pointes unless best available drug required to treat life-threatening conditions,exists,,,null,Drugs known to induce QT interval prolongation and/or induce Torsades de pointes unless best available drug required to treat life-threatening conditions,Drugs known to induce QT interval prolongation and/or induce Torsades de pointes unless best available drug required to treat life-threatening conditions,Drugs known to induce QT interval prolongation and/or induce Torsades de pointes unless best available drug required to treat life-threatening conditions,1,2,"[""layer1c:condition_context_present_without_handling"", ""layer1d:exception_or_condition_clause_without_context_handling""]",mandatory_verifier_candidate,hard_semantic_or_structural_issue,high,hard_semantic:condition_context_present_without_handling|exception_or_condition_clause_without_context_handling,1.0,2,0,0,1,condition,Torsades de pointes,exists,,,0,1,1,1,0.142857,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,,current,,,partial,1,0,
NCT00319748,NCT00319748_exc__item6_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[5],criterion,,,procedure,radiotherapy,exists,,,null,Radiotherapy within 3 weeks of the first dose of 852A,Radiotherapy within 3 weeks of the first dose of 852A,Radiotherapy within 3 weeks of the first dose of 852A,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,procedure,Radiotherapy,exists,,,1,1,1,1,1.0,5,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 3, ""unit"": ""week"", ""anchor_event"": ""treatment_start""}",prior,,,partial,0,0,
NCT00319748,NCT00319748_exc__item7_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[6],criterion,,,procedure,hematopoietic cell transplantation,exists,,,null,Hematopoietic cell transplantation within 4 weeks of first dose of 852A,Hematopoietic cell transplantation within 4 weeks of first dose of 852A,Hematopoietic cell transplantation within 4 weeks of first dose of 852A,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,procedure,Hematopoietic cell transplantation,exists,,,1,1,1,1,1.0,5,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 4, ""unit"": ""week"", ""anchor_event"": ""treatment_start""}",prior,,,partial,0,0,
NCT00319748,NCT00319748_exc__item8_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[7],criterion,,,condition,active infection,exists,,,null,Evidence of active infection within 3 days of first dose of 852A,Evidence of active infection within 3 days of first dose of 852A,Evidence of active infection within 3 days of first dose of 852A,0,0,[],continue_to_layer2,no_layer1_issue,none,,0.0,0,0,0,1,condition,active infection,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,"{""relation"": ""within"", ""value"": 3, ""unit"": ""day"", ""anchor_event"": ""treatment_start""}",current,,,partial,0,0,
NCT00319748,NCT00319748_exc__item9_C1,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[0],criterion,,,condition,active fungal infection,exists,,,null,Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),1,1,"[""layer1c:critical_qualifier_missing_from_entity""]",continue_to_layer2_grounding_screen,soft_semantic_warning,low_to_medium,soft_semantic:critical_qualifier_missing_from_entity,0.4,0,1,0,1,condition,fungal infection,exists,,,1,1,1,1,0.666667,5,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,computable,0,0,
NCT00319748,NCT00319748_exc__item9_C2,B_llm_pass2,rules_v3_ast.exclusion_criteria.children[8].children[1],criterion,,,condition,pulmonary infiltrates,exists,,,null,Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),1,1,"[""layer1c:critical_qualifier_missing_from_entity""]",continue_to_layer2_grounding_screen,soft_semantic_warning,low_to_medium,soft_semantic:critical_qualifier_missing_from_entity,0.4,0,1,0,1,condition,pulmonary infiltrates,exists,,,1,1,1,1,1.0,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,current,,,computable,0,0,
