dataset,branch,source_ast_file,document_id,criterion_type,item_uid,clause_id,criterion_id,tree_path,entity_type,entity_text,operator,value_type,value_json,unit,computability,non_computable_reason,evidence_text,clause_text,item_text,n_bert_anchors,n_bert_supports,best_anchor_text,best_anchor_label,best_anchor_score,best_anchor_start,best_anchor_end,best_anchor_mapped_entity_type,has_bert_anchor,entity_type_matches_best_anchor,entity_text_exact_in_evidence,entity_text_ci_in_evidence,entity_text_exact_in_item,entity_text_ci_in_item,entity_text_overlaps_best_anchor,best_anchor_token_overlap,any_anchor_token_overlap,entity_text_token_overlaps_best_anchor,entity_text_token_overlaps_any_anchor,entity_text_equals_best_anchor_text,entity_text_contains_best_anchor_text,best_anchor_text_contains_entity_text,support_labels_json,n_qualifier_supports,n_value_supports,n_temporal_supports,n_negation_supports,operator_category,operator_requires_value,scalar_value_present,range_has_min,range_has_max,range_has_any_bound,list_value_present,operator_value_structurally_supported,unit_present,value_text_found_in_evidence,unit_text_found_in_evidence,temporal_marker_in_evidence,temporal_context_present,temporal_relation,temporal_value_present,temporal_unit_present,temporal_anchor_event,temporal_marker_missing_context,history_marker_in_evidence,history_context_present,history_context,history_marker_missing_context,condition_marker_in_evidence,exception_marker_in_evidence,condition_context_present,exception_context_present,condition_marker_missing_context,exception_marker_missing_context,condition_or_exception_missing_context,computable_with_unhandled_condition_or_exception,provenance_present,source_modifier_text,source_condition_text,source_exception_context,history_context_hint,critical_qualifier_in_evidence,generic_entity_text,layer1_issue_count,layer1_issue_codes,layer1_issue_sources,layer1_policy_action_hint,layer1_policy_bucket,layer1_policy_severity,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_execution_issue_count,has_layer1_inventory_issue,has_layer1_policy_issue,has_layer1d_issue,quantitative_cue_in_evidence,exists_with_quantitative_cue,value_missing_with_quantitative_cue,quantitative_cue_unhandled
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item2,C1,NCT00319748_exc__item2_C1,exclusion_criteria/OR[1]/OR[0],drug,Systemic corticosteroids,exists,null,null,,computable,,Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A,systemic corticosteroids (oral) within 7 days of first dose of 852A,Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A (topical or inhaled steroids are allowed),1,3,Systemic corticosteroids,Drug,0.993448,0,24,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 2, ""Temporal"": 1}",2,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,0,0,,0,0,0,0,0,0,0,0,0,1,oral | injectable,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item2,C2,NCT00319748_exc__item2_C2,exclusion_criteria/OR[1]/OR[1],drug,Systemic corticosteroids,exists,null,null,,computable,,Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A,systemic corticosteroids (injectable) within 7 days of first dose of 852A,Systemic corticosteroids (oral or injectable) within 7 days of first dose of 852A (topical or inhaled steroids are allowed),1,3,Systemic corticosteroids,Drug,0.993448,0,24,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 2, ""Temporal"": 1}",2,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,0,0,,0,0,0,0,0,0,0,0,0,1,oral | injectable,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item3,C1,NCT00319748_exc__item3_C1,exclusion_criteria/OR[2],drug,investigational drugs/agents within 14 days of first dose of 852A,exists,null,null,,computable,,Investigational drugs/agents within 14 days of first dose of 852A,investigational drugs/agents within 14 days of first dose of 852A,Investigational drugs/agents within 14 days of first dose of 852A,0,1,,,,,,,0,0,0,1,0,1,0,0.0,0.0,0,0,0,0,0,"{""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,1,1,investigational_use,0,0,0,0,0,0,0,0,0,1,,,,investigational use,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item4,C1,NCT00319748_exc__item4_C1,exclusion_criteria/OR[3]/OR[0],drug,cytotoxic agents,exists,null,null,,computable,,"Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)",immunosuppressive therapy,"Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)",3,2,cytotoxic agents,Drug,0.992825,37,53,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 2}",0,0,2,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,2,duration_marker_missing_from_temporal_context|temporal_marker_without_temporal_context,layer1_inventory,continue_to_layer2,no_layer1_issue,none,0.0,0,0,1,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item4,C2,NCT00319748_exc__item4_C2,exclusion_criteria/OR[3]/OR[1],drug,cytotoxic agents,exists,null,null,,computable,,cytotoxic agents within 14 days of first dose of 852A,cytotoxic agents within 14 days of first dose of 852A,"Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)",1,1,cytotoxic agents,Drug,0.992825,37,53,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item4,C3,NCT00319748_exc__item4_C3,exclusion_criteria/OR[3]/OR[2],drug,nitrosoureas,exists,null,null,,computable,,nitrosoureas within 30 days of first dose,nitrosoureas within 30 days of first dose,"Immunosuppressive therapy, including cytotoxic agents within 14 days of first dose of 852A (nitrosoureas within 30 days of first dose)",1,1,nitrosoureas,Drug,0.992672,92,104,drug,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item5,C1,NCT00319748_exc__item5_C1,exclusion_criteria/OR[4],condition,Torsades de pointes,exists,null,null,,partial,Contains exception or conditional nuance that may need later verification.,Drugs known to induce QT interval prolongation and/or induce Torsades de pointes unless best available drug required to treat life-threatening conditions,drugs known to induce QT interval prolongation and/or induce Torsades de pointes unless best available drug required to treat life-threatening conditions,Drugs known to induce QT interval prolongation and/or induce Torsades de pointes unless best available drug required to treat life-threatening conditions,3,0,Torsades de pointes,Condition,0.491539,61,80,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,1,1,0,1,1,0,1,0,1,,,unless best available drug required to treat life-threatening conditions,,0,0,2,condition_context_present_without_handling|exception_or_condition_clause_without_context_handling,layer1_inventory|layer1d_pass1_consistency,continue_to_layer2,no_layer1_issue,none,0.0,0,0,1,0,1,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item6,C1,NCT00319748_exc__item6_C1,exclusion_criteria/OR[5],procedure,Radiotherapy,exists,null,null,,computable,,Radiotherapy within 3 weeks of the first dose of 852A,radiotherapy within 3 weeks of the first dose of 852A,Radiotherapy within 3 weeks of the first dose of 852A,1,1,Radiotherapy,Procedure,0.993854,0,12,procedure,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item7,C1,NCT00319748_exc__item7_C1,exclusion_criteria/OR[6],procedure,Hematopoietic cell transplantation,exists,null,null,,computable,,Hematopoietic cell transplantation within 4 weeks of first dose of 852A,hematopoietic cell transplantation within 4 weeks of first dose of 852A,Hematopoietic cell transplantation within 4 weeks of first dose of 852A,1,1,Hematopoietic cell transplantation,Procedure,0.989197,0,34,procedure,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item8,C1,NCT00319748_exc__item8_C1,exclusion_criteria/OR[7],condition,active infection,exists,null,null,,computable,,Evidence of active infection within 3 days of first dose of 852A,evidence of active infection within 3 days of first dose of 852A,Evidence of active infection within 3 days of first dose of 852A,1,2,active infection,Condition,0.96571,12,28,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Mood"": 1, ""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,treatment_start,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item9,C1,NCT00319748_exc__item9_C1,exclusion_criteria/OR[8]/OR[0],condition,fungal infection,exists,null,null,,computable,,Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),active fungal infection,Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),2,4,fungal infection,Condition,0.951203,7,23,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 2, ""Temporal"": 2}",2,0,2,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,0,,1,0,0,0,0,0,0,0,0,1,Active | stable,,,,1,0,3,critical_qualifier_missing_from_entity|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item9,C2,NCT00319748_exc__item9_C2,exclusion_criteria/OR[8]/OR[1],condition,pulmonary infiltrates,exists,null,null,,computable,,Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),pulmonary infiltrates,Active fungal infection or pulmonary infiltrates (prior treated disease stable for 2 weeks is allowable),2,4,pulmonary infiltrates,Condition,0.997235,27,48,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 2, ""Temporal"": 2}",2,0,2,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,0,,1,0,0,0,0,0,0,0,0,1,Active | stable,,,,1,0,3,critical_qualifier_missing_from_entity|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item10,C1,NCT00319748_exc__item10_C1,exclusion_criteria/OR[9]/OR[0],condition,Cardiac ischemia,exists,null,null,,computable,,"Cardiac ischemia, cardiac arrhythmias or congestive heart failure uncontrolled by medication",cardiac ischemia,"Cardiac ischemia, cardiac arrhythmias or congestive heart failure uncontrolled by medication",3,1,Cardiac ischemia,Condition,0.995221,0,16,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,uncontrolled by medication,,,,1,0,3,critical_qualifier_missing_from_entity|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item10,C2,NCT00319748_exc__item10_C2,exclusion_criteria/OR[9]/OR[1],condition,cardiac arrhythmias,exists,null,null,,computable,,"Cardiac ischemia, cardiac arrhythmias or congestive heart failure uncontrolled by medication",cardiac arrhythmias,"Cardiac ischemia, cardiac arrhythmias or congestive heart failure uncontrolled by medication",3,1,cardiac arrhythmias,Condition,0.996258,18,37,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,uncontrolled by medication,,,,1,0,3,critical_qualifier_missing_from_entity|layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_inventory|layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,1,1,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item10,C3,NCT00319748_exc__item10_C3,exclusion_criteria/OR[9]/OR[2],condition,congestive heart failure,exists,null,null,,computable,,"Cardiac ischemia, cardiac arrhythmias or congestive heart failure uncontrolled by medication",congestive heart failure uncontrolled by medication,"Cardiac ischemia, cardiac arrhythmias or congestive heart failure uncontrolled by medication",3,1,congestive heart failure,Condition,0.996323,41,65,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,uncontrolled by medication,,,,1,0,2,layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item11,C1,NCT00319748_exc__item11_C1,exclusion_criteria/OR[10]/OR[0],other,"history of a condition which, in the opinion of the investigator, could confound the results of the study",exists,null,null,,partial,Entity typing is weak and may require later review.,"History of, or clinical evidence of, a condition which, in the opinion of the investigator, could confound the results of the study","history of a condition which, in the opinion of the investigator, could confound the results of the study","History of, or clinical evidence of, a condition which, in the opinion of the investigator, could confound the results of the study or put the subject at undue risk",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item11,C2,NCT00319748_exc__item11_C2,exclusion_criteria/OR[10]/OR[1],other,"clinical evidence of a condition which, in the opinion of the investigator, could confound the results of the study",exists,null,null,,partial,Entity typing is weak and may require later review.,"History of, or clinical evidence of, a condition which, in the opinion of the investigator, could confound the results of the study","clinical evidence of a condition which, in the opinion of the investigator, could confound the results of the study","History of, or clinical evidence of, a condition which, in the opinion of the investigator, could confound the results of the study or put the subject at undue risk",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item11,C3,NCT00319748_exc__item11_C3,exclusion_criteria/OR[10]/OR[2],other,"history of a condition which, in the opinion of the investigator, could put the subject at undue risk",exists,null,null,,partial,Entity typing is weak and may require later review.,"History of, or clinical evidence of, a condition which, in the opinion of the investigator, could confound the results of the study or put the subject at undue risk","history of a condition which, in the opinion of the investigator, could put the subject at undue risk","History of, or clinical evidence of, a condition which, in the opinion of the investigator, could confound the results of the study or put the subject at undue risk",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item11,C4,NCT00319748_exc__item11_C4,exclusion_criteria/OR[10]/OR[3],other,"clinical evidence of a condition which, in the opinion of the investigator, could put the subject at undue risk",exists,null,null,,partial,Entity typing is weak and may require later review.,"History of, or clinical evidence of, a condition which, in the opinion of the investigator, could confound the results of the study or put the subject at undue risk","clinical evidence of a condition which, in the opinion of the investigator, could put the subject at undue risk","History of, or clinical evidence of, a condition which, in the opinion of the investigator, could confound the results of the study or put the subject at undue risk",0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,1,1,prior,0,0,0,0,0,0,0,0,0,1,,,,history,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item12,C1,NCT00319748_exc__item12_C1,exclusion_criteria/OR[11]/OR[0],other,uncontrolled intercurrent illness,exists,null,null,,partial,Entity typing is weak and may require later review.,Uncontrolled intercurrent or chronic illness,uncontrolled intercurrent illness,Uncontrolled intercurrent or chronic illness,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,1,current,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item12,C2,NCT00319748_exc__item12_C2,exclusion_criteria/OR[11]/OR[1],other,uncontrolled chronic illness,exists,null,null,,partial,Entity typing is weak and may require later review.,Uncontrolled intercurrent or chronic illness,uncontrolled chronic illness,Uncontrolled intercurrent or chronic illness,0,0,,,,,,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,1,current,0,0,0,0,0,0,0,0,0,0,,,,,1,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item13,C1,NCT00319748_exc__item13_C1,exclusion_criteria/OR[12]/AND[0],condition,autoimmune disease,exists,null,null,,computable,,Active autoimmune disease,active autoimmune disease,Active autoimmune disease requiring immunosuppressive therapy within 30 days,1,1,autoimmune disease,Condition,0.988703,7,25,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Qualifier"": 1}",1,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,Active,,,,1,0,2,layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item13,C2,NCT00319748_exc__item13_C2,exclusion_criteria/OR[12]/AND[1],procedure,immunosuppressive therapy,exists,null,null,,computable,,requiring immunosuppressive therapy within 30 days,requiring immunosuppressive therapy within 30 days,Active autoimmune disease requiring immunosuppressive therapy within 30 days,1,1,immunosuppressive therapy,Procedure,0.990214,36,61,procedure,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Temporal"": 1}",0,0,1,0,existence,0,0,0,0,0,0,1,0,0,0,1,1,within,1,1,baseline,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,1,1,0,1
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item14,C1,NCT00319748_exc__item14_C1,exclusion_criteria/OR[13]/AND[0],condition,coagulation disorder,exists,null,null,,computable,,Active coagulation disorder not controlled with medication,active coagulation disorder,Active coagulation disorder not controlled with medication,1,3,coagulation disorder,Condition,0.993349,7,27,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,"{""Negation"": 1, ""Qualifier"": 2}",2,0,0,1,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,Active | controlled with medication,,,,1,0,2,layer1c:critical_qualifier_missing_from_entity|policy:mandatory_rescue_or_review_candidate,layer1_policy_branch_a,mandatory_rescue_or_review_candidate,hard_or_semantic_layer1_issue,high,1.0,1,0,0,1,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item14,C2,NCT00319748_exc__item14_C2,exclusion_criteria/OR[13]/AND[1],other,coagulation disorder not controlled with medication,exists,null,null,,partial,Entity typing is weak and may require later review.,not controlled with medication,coagulation disorder not controlled with medication,Active coagulation disorder not controlled with medication,0,2,,,,,,,0,0,0,0,1,1,0,0.0,0.0,0,0,0,0,0,"{""Negation"": 1, ""Qualifier"": 1}",1,0,0,1,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,1,controlled with medication,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
CHIA,A_bert_rules,chia_text_only_200_rules_v3_ast_A.jsonl,NCT00319748,exclusion,NCT00319748_exc__item15,C1,NCT00319748_exc__item15_C1,exclusion_criteria/OR[14]/OR[0],condition,Pregnant,exists,null,null,,computable,,Pregnant,pregnant,Pregnant or lactating,1,0,Pregnant,Condition,0.949564,0,8,condition,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,{},0,0,0,0,existence,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,,,continue_to_layer2,no_layer1_issue,none,0.0,0,0,0,0,0,0,0,0,0
