branch,document_id,criterion_id,item_uid,clause_id,path,entity_type,entity_text,operator,value_type,value,unit,computability,evidence_text,layer1a_issues,layer1b_flags,layer1c_warnings,layer1d_issues,all_layer1_codes,layer1_policy_bucket,layer1_policy_severity,layer1_policy_action_hint,layer1_policy_reasons,layer1_policy_score,layer1_policy_hard_issue_count,layer1_policy_soft_warning_count,layer1_policy_execution_issue_count
B,NCT02056626,NCT02056626_exc__item1_C1,NCT02056626_exc__item1,C1,exclusion_criteria.children[0],condition,abnormal renal function,exists,null,,,partial,abnormal renal function,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02056626,NCT02056626_exc__item2_C1,NCT02056626_exc__item2,C1,exclusion_criteria.children[1].children[0],condition,pregnant,exists,null,,,computable,currently pregnant,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02056626,NCT02056626_exc__item2_C2,NCT02056626_exc__item2,C2,exclusion_criteria.children[1].children[1],observation,trying to become pregnant,exists,null,,,partial,trying to become pregnant,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02056626,NCT02056626_exc__item3_C1,NCT02056626_exc__item3,C1,exclusion_criteria.children[2],drug,beta-blocker,exists,null,,,computable,being treated with a beta-blocker,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02056626,NCT02056626_exc__item4_C1,NCT02056626_exc__item4,C1,exclusion_criteria.children[3],observation,use of illicit drugs,exists,null,,,partial,use of illicit drugs,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item1_C1,NCT02783859_inc__item1,C1,inclusion_criteria.children[0].children[0],observation,hospitalised,exists,null,,,computable,Hospitalised children,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item1_C2,NCT02783859_inc__item1,C2,inclusion_criteria.children[0].children[1],demographic,age,between,range,"{""min"": 3, ""max"": 5}",month,partial,aged 3-mo to 5-yrs,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item1_C3,NCT02783859_inc__item1,C3,inclusion_criteria.children[0].children[2],demographic,Indigenous status (in Darwin),exists,null,,,partial,"(in Darwin, children have to be Indigenous)",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item2_C1,NCT02783859_inc__item2,C1,inclusion_criteria.children[1].children[0].children[0],condition,severe pneumonia features,exists,null,,,partial,Have features of severe pneumonia on admission,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item2_C2,NCT02783859_inc__item2,C2,inclusion_criteria.children[1].children[0].children[1],vital,temperature,>,scalar,37.5,celsius,computable,temperature >37.5 celsius,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item2_C3,NCT02783859_inc__item2,C3,inclusion_criteria.children[1].children[1],observation,history of fever at home,exists,null,,,partial,a history of fever at home,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item2_C4,NCT02783859_inc__item2,C4,inclusion_criteria.children[1].children[2],observation,fever observed at referring clinic,exists,null,,,partial,observed at the referring clinic,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item2_C5,NCT02783859_inc__item2,C5,inclusion_criteria.children[1].children[3],vital,respiratory rate,>,scalar,50,breaths/min,partial,respiratory rate>50 if <12-months,,,condition_context_present_without_handling,exception_or_condition_clause_without_context_handling,layer1c:condition_context_present_without_handling;layer1d:exception_or_condition_clause_without_context_handling,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:condition_context_present_without_handling|exception_or_condition_clause_without_context_handling,1.0,2,0,0
B,NCT02783859,NCT02783859_inc__item2_C6,NCT02783859_inc__item2,C6,inclusion_criteria.children[1].children[4].children[0],vital,respiratory rate,>,scalar,40,breaths/min,partial,respiratory rate>40 if >12-months,,,condition_context_present_without_handling,exception_or_condition_clause_without_context_handling,layer1c:condition_context_present_without_handling;layer1d:exception_or_condition_clause_without_context_handling,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:condition_context_present_without_handling|exception_or_condition_clause_without_context_handling,1.0,2,0,0
B,NCT02783859,NCT02783859_inc__item2_C7,NCT02783859_inc__item2,C7,inclusion_criteria.children[1].children[4].children[1],observation,chest wall recession,exists,null,,,computable,chest wall recession,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item2_C8,NCT02783859_inc__item2,C8,inclusion_criteria.children[1].children[5].children[0],vital,oxygen saturation,<,scalar,92,%,partial,oxygen saturation <92% in air,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item2_C9,NCT02783859_inc__item2,C9,inclusion_criteria.children[1].children[5].children[1],observation,consolidation on chest X-ray,exists,null,,,computable,consolidation on chest X-ray,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item2_C10,NCT02783859_inc__item2,C10,inclusion_criteria.children[1].children[5].children[2],other,diagnosed by treating clinician,exists,null,,,non_computable,as diagnosed by treating clinician,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item3_C1,NCT02783859_inc__item3,C1,inclusion_criteria.children[2].children[0],therapy,IV antibiotics,exists,range,"{""min"": 1, ""max"": 3}",day,partial,After 1-3 days of IV antibiotics,existence_operator_with_non_null_value,,,,layer1a:existence_operator_with_non_null_value,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_structural:existence_operator_with_non_null_value,1.0,1,0,0
B,NCT02783859,NCT02783859_inc__item3_C2,NCT02783859_inc__item3,C2,inclusion_criteria.children[2].children[1],vital,afebrile,exists,null,,,partial,are afebrile,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item3_C3,NCT02783859_inc__item3,C3,inclusion_criteria.children[2].children[2],observation,improved respiratory symptoms and signs,exists,null,,,partial,with improved respiratory symptoms and signs,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item3_C4,NCT02783859_inc__item3,C4,inclusion_criteria.children[2].children[3],vital,oxygen saturation in air,>,scalar,90,%,computable,oxygen saturation>90% in air,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item3_C5,NCT02783859_inc__item3,C5,inclusion_criteria.children[2].children[4],therapy,ready to be switched to oral amoxicillin-clavulanate,exists,null,,,non_computable,are ready to be switched to oral amoxicillin-clavulanate,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_inc__item4_C1,NCT02783859_inc__item4,C1,inclusion_criteria.children[3],observation,symptoms duration,<=,scalar,7,day,partial,Have symptoms of no longer than 7 days at point of hospitalisation.,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item1_C1,NCT02783859_exc__item1,C1,exclusion_criteria.children[0],condition,wheeze,exists,null,,,partial,Current wheeze,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item2_C1,NCT02783859_exc__item2,C1,exclusion_criteria.children[1].children[0],condition,underlying chronic illness other than asthma,exists,null,,,partial,Underlying chronic illness other than asthma,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item2_C2,NCT02783859_exc__item2,C2,exclusion_criteria.children[1].children[1],observation,underlying chronic illness could potentially influence the current illness,exists,null,,,non_computable,that could potentially influence the current illness,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item3_C1,NCT02783859_exc__item3,C1,exclusion_criteria.children[2].children[0],condition,severe malnutrition,exists,null,,,partial,Severe malnutrition (weight-for-height Z-score <-3),,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item3_C2,NCT02783859_exc__item3,C2,exclusion_criteria.children[2].children[1],lab,weight-for-height Z-score,<,scalar,-3,,computable,weight-for-height Z-score <-3,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item4_C1,NCT02783859_exc__item4,C1,exclusion_criteria.children[3].children[0],condition,complicated pneumonia with effusion,exists,null,,,partial,"Complicated (effusion, empyema or abscess) pneumonia",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item4_C2,NCT02783859_exc__item4,C2,exclusion_criteria.children[3].children[1],condition,complicated pneumonia with empyema,exists,null,,,partial,"Complicated (effusion, empyema or abscess) pneumonia",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item4_C3,NCT02783859_exc__item4,C3,exclusion_criteria.children[3].children[2].children[0],condition,complicated pneumonia with abscess,exists,null,,,partial,"Complicated (effusion, empyema or abscess) pneumonia",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item4_C4,NCT02783859_exc__item4,C4,exclusion_criteria.children[3].children[2].children[1],condition,tuberculosis,exists,null,,,computable,"pneumonia, including tuberculosis",,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item5_C1,NCT02783859_exc__item5,C1,exclusion_criteria.children[4].children[0],condition,extra-pulmonary infection,exists,null,,,partial,Extra-pulmonary infection requiring antibiotic therapy (e.g. meningitis),,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item5_C2,NCT02783859_exc__item5,C2,exclusion_criteria.children[4].children[1],condition,extra-pulmonary infection requiring antibiotic therapy,exists,null,,,partial,Extra-pulmonary infection requiring antibiotic therapy (e.g. meningitis),,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item6_C1,NCT02783859_exc__item6,C1,exclusion_criteria.children[5],condition,Beta-lactam allergy,exists,null,,,computable,Beta-lactam allergy,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item7_C1,NCT02783859_exc__item7,C1,exclusion_criteria.children[6],observation,previously enrolled,exists,null,,,partial,Previously enrolled,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT02783859,NCT02783859_exc__item8_C1,NCT02783859_exc__item8,C1,exclusion_criteria.children[7].children[0],other,mobile phone,not_exists,null,,,partial,Lack a mobile phone and/or unable to return for follow-up clinic visits during the next 24 months,,,,positive_clause_with_not_exists_operator,layer1d:positive_clause_with_not_exists_operator,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:positive_clause_with_not_exists_operator,1.0,1,0,0
B,NCT02783859,NCT02783859_exc__item8_C2,NCT02783859_exc__item8,C2,exclusion_criteria.children[7].children[1],procedure,return for follow-up clinic visits,not_exists,null,,,non_computable,unable to return for follow-up clinic visits during the next 24 months,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_inc__item1_C1,NCT03420638_inc__item1,C1,inclusion_criteria.children[0],procedure,bilateral palatine tonsillectomy,exists,null,,,partial,Scheduled to undergo bilateral palatine tonsillectomy,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_inc__item1_C2,NCT03420638_inc__item1,C2,inclusion_criteria.children[1],procedure,only procedure (no other procedures planned besides bilateral palatine tonsillectomy),not_exists,null,,,partial,as the only procedure,,,,positive_clause_with_not_exists_operator,layer1d:positive_clause_with_not_exists_operator,hard_semantic_or_structural_issue,high,mandatory_verifier_candidate,hard_semantic:positive_clause_with_not_exists_operator,1.0,1,0,0
B,NCT03420638,NCT03420638_exc__item1_C1,NCT03420638_exc__item1,C1,exclusion_criteria.children[0],condition,severe systemic disease,exists,null,,,partial,Presence of severe systemic disease,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item2_C1,NCT03420638_exc__item2,C1,exclusion_criteria.children[1],condition,coagulation disorders,exists,null,,,partial,Presence of coagulation disorders,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item3_C1,NCT03420638_exc__item3,C1,exclusion_criteria.children[2].children[0],condition,analgesic dependence,exists,null,,,computable,Current or previous history of analgesic dependence,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item3_C2,NCT03420638_exc__item3,C2,exclusion_criteria.children[2].children[1],condition,analgesic dependence,exists,null,,,computable,Current or previous history of analgesic dependence,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item4_C1,NCT03420638_exc__item4,C1,exclusion_criteria.children[3],observation,Allergy to any of the drugs used in the study,exists,null,,,partial,Allergy to any of the drugs used in the study,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item5_C1,NCT03420638_exc__item5,C1,exclusion_criteria.children[4].children[0],condition,pregnant,exists,null,,,computable,Women pregnant,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item5_C2,NCT03420638_exc__item5,C2,exclusion_criteria.children[4].children[1],condition,lactating,exists,null,,,computable,lactating,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item5_C3,NCT03420638_exc__item5,C3,exclusion_criteria.children[4].children[2],observation,planning to become pregnant,exists,null,,,partial,women planning to become pregnant,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item6_C1,NCT03420638_exc__item6,C1,exclusion_criteria.children[5],condition,hearing loss,exists,null,,,computable,Presence of hearing loss,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item7_C1,NCT03420638_exc__item7,C1,exclusion_criteria.children[6],condition,cardiovascular comorbidities,exists,null,,,partial,Presence of cardiovascular comorbidities,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item8_C1,NCT03420638_exc__item8,C1,exclusion_criteria.children[7],condition,hepatic comorbidities,exists,null,,,partial,Presence of hepatic comorbidities,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item9_C1,NCT03420638_exc__item9,C1,exclusion_criteria.children[8],condition,kidney comorbidities,exists,null,,,partial,Presence of kidney comorbidities,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03420638,NCT03420638_exc__item10_C1,NCT03420638_exc__item10,C1,exclusion_criteria.children[9],condition,cognitive disabilities,exists,null,,,partial,Presence of cognitive disabilities,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03132259,NCT03132259_inc__item1_C1,NCT03132259_inc__item1,C1,inclusion_criteria.children[0],demographic,Age,between,range,"{""min"": 18, ""max"": 65}",year,computable,Age18-65,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03132259,NCT03132259_inc__item2_C1,NCT03132259_inc__item2,C1,inclusion_criteria.children[1].children[0],observation,ASA physical status classification,=,scalar,"""1""",,computable,ASA 1-2,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03132259,NCT03132259_inc__item2_C2,NCT03132259_inc__item2,C2,inclusion_criteria.children[1].children[1],observation,ASA physical status classification,=,scalar,"""2""",,computable,ASA 1-2,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03132259,NCT03132259_inc__item3_C1,NCT03132259_inc__item3,C1,inclusion_criteria.children[2],procedure,TNTS resection of pituitary tumor,exists,null,,,partial,Elective TNTS resection of Pituitary Tumor,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03132259,NCT03132259_inc__item4_C1,NCT03132259_inc__item4,C1,inclusion_criteria.children[3],drug,narcotic as premedication,not_exists,null,,,partial,No narcotic before surgery as premedication,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03132259,NCT03132259_inc__item5_C1,NCT03132259_inc__item5,C1,inclusion_criteria.children[4],procedure,extubation ability,exists,null,,,partial,Able to Extubate,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03132259,NCT03132259_exc__item1_C1,NCT03132259_exc__item1,C1,exclusion_criteria.children[0],observation,Glasgow Coma Scale (GCS),<,scalar,15,,computable,GCS less than 15,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
B,NCT03132259,NCT03132259_exc__item2_C1,NCT03132259_exc__item2,C1,exclusion_criteria.children[1],vital,Heart Rate,<,scalar,50,beat/min,partial,Preoperative Heart Rate less than 50 beat/min,,,,,,no_layer1_issue,none,continue_to_layer2,,0.0,0,0,0
